File Name,Extension,Size,Created,Modified,Accessed,Path
SEUS_FAL_IDW_Trichiurus_lepturus_1989.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1989.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1990.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:44,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1990.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1991.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1991.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1992.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1992.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1993.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1993.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1994.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1994.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1995.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1995.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1996.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1996.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1997.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1997.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1998.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1998.tif
SEUS_FAL_IDW_Trichiurus_lepturus_1999.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_1999.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2000.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2000.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2001.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2001.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2002.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:45,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2002.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2003.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:46,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2003.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2004.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2004.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2005.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2005.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2006.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2006.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2007.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2007.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2008.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2008.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2009.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2009.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2010.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:52,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2010.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2011.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2011.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2012.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2012.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2013.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2013.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2014.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2014.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2015.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2015.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2016.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2016.tif
SEUS_FAL_IDW_Trichiurus_lepturus_2017.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trichiurus lepturus\SEUS_FAL_IDW_Trichiurus_lepturus_2017.tif
SEUS_FAL_IDW_Trinectes_maculatus_1989.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1989.tif
SEUS_FAL_IDW_Trinectes_maculatus_1990.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1990.tif
SEUS_FAL_IDW_Trinectes_maculatus_1991.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1991.tif
SEUS_FAL_IDW_Trinectes_maculatus_1992.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:53,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1992.tif
SEUS_FAL_IDW_Trinectes_maculatus_1993.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1993.tif
SEUS_FAL_IDW_Trinectes_maculatus_1994.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1994.tif
SEUS_FAL_IDW_Trinectes_maculatus_1995.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1995.tif
SEUS_FAL_IDW_Trinectes_maculatus_1996.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1996.tif
SEUS_FAL_IDW_Trinectes_maculatus_1997.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1997.tif
SEUS_FAL_IDW_Trinectes_maculatus_1998.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1998.tif
SEUS_FAL_IDW_Trinectes_maculatus_1999.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_1999.tif
SEUS_FAL_IDW_Trinectes_maculatus_2000.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2000.tif
SEUS_FAL_IDW_Trinectes_maculatus_2001.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2001.tif
SEUS_FAL_IDW_Trinectes_maculatus_2002.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2002.tif
SEUS_FAL_IDW_Trinectes_maculatus_2003.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:54,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2003.tif
SEUS_FAL_IDW_Trinectes_maculatus_2004.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2004.tif
SEUS_FAL_IDW_Trinectes_maculatus_2005.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2005.tif
SEUS_FAL_IDW_Trinectes_maculatus_2006.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2006.tif
SEUS_FAL_IDW_Trinectes_maculatus_2007.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2007.tif
SEUS_FAL_IDW_Trinectes_maculatus_2008.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2008.tif
SEUS_FAL_IDW_Trinectes_maculatus_2009.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2009.tif
SEUS_FAL_IDW_Trinectes_maculatus_2010.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2010.tif
SEUS_FAL_IDW_Trinectes_maculatus_2011.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2011.tif
SEUS_FAL_IDW_Trinectes_maculatus_2012.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2012.tif
SEUS_FAL_IDW_Trinectes_maculatus_2013.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2013.tif
SEUS_FAL_IDW_Trinectes_maculatus_2014.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:55,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2014.tif
SEUS_FAL_IDW_Trinectes_maculatus_2015.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2015.tif
SEUS_FAL_IDW_Trinectes_maculatus_2016.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2016.tif
SEUS_FAL_IDW_Trinectes_maculatus_2017.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Trinectes maculatus\SEUS_FAL_IDW_Trinectes_maculatus_2017.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1989.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1989.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1990.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1990.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1991.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1991.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1992.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1992.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1993.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1993.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1994.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:47:56,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1994.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1995.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:48:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1995.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1996.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:48:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1996.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1997.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:48:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1997.tif
SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1998.tif,.tif,579.48 KB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 14:48:03,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\April 1 2023\Images\SEUS_FAL_IDW\Xiphopenaeus kroyeri\SEUS_FAL_IDW_Xiphopenaeus_kroyeri_1998.tif
